れ,598,600,11219,助動詞,*,*,*,文語下二段-ラ行,連用形-一般,レル,れる,れ,レ,レ,和,る,ル,ル,ル,*,*,*,*,*,*,*,動詞%F3@0,*
る,588,590,11925,助動詞,*,*,*,文語下二段-ラ行,終止形-一般,レル,れる,る,ル,ル,和,る,ル,ル,ル,*,*,*,*,*,*,*,動詞%F3@0,*
るる,593,595,11713,助動詞,*,*,*,文語下二段-ラ行,連体形-一般,レル,れる,るる,ルル,ルル,和,る,ル,ル,ル,*,*,*,*,*,*,*,動詞%F3@0,*
るれ,582,584,10860,助動詞,*,*,*,文語下二段-ラ行,已然形-一般,レル,れる,るれ,ルレ,ルレ,和,る,ル,ル,ル,*,*,*,*,*,*,*,動詞%F3@0,*
れよ,579,581,11714,助動詞,*,*,*,文語下二段-ラ行,命令形,レル,れる,れよ,レヨ,レヨ,和,る,ル,ル,ル,*,*,*,*,*,*,*,動詞%F3@0,M2@1
られ,584,586,14472,助動詞,*,*,*,文語下二段-ラ行,未然形-一般,ラレル,られる,られ,ラレ,ラレ,和,らる,ラル,ラル,ラル,*,*,*,*,*,*,*,*,*
られ,597,599,11816,助動詞,*,*,*,文語下二段-ラ行,連用形-一般,ラレル,られる,られ,ラレ,ラレ,和,らる,ラル,ラル,ラル,*,*,*,*,*,*,*,*,*
らる,587,589,13586,助動詞,*,*,*,文語下二段-ラ行,終止形-一般,ラレル,られる,らる,ラル,ラル,和,らる,ラル,ラル,ラル,*,*,*,*,*,*,*,*,*
らるる,591,593,13626,助動詞,*,*,*,文語下二段-ラ行,連体形-一般,ラレル,られる,らるる,ラルル,ラルル,和,らる,ラル,ラル,ラル,*,*,*,*,*,*,*,*,*
らるれ,581,583,12846,助動詞,*,*,*,文語下二段-ラ行,已然形-一般,ラレル,られる,らるれ,ラルレ,ラルレ,和,らる,ラル,ラル,ラル,*,*,*,*,*,*,*,*,*
られよ,578,580,12723,助動詞,*,*,*,文語下二段-ラ行,命令形,ラレル,られる,られよ,ラレヨ,ラレヨ,和,らる,ラル,ラル,ラル,*,*,*,*,*,*,*,*,M2@1
な,655,662,11966,助動詞,*,*,*,文語助動詞-ズ,未然形-一般,ズ,ず,ず,ズ,ズ,和,ず,ズ,ズ,ズ,*,*,*,*,*,*,*,"形容詞%F4@-1,動詞%F3@0",*
す,655,662,11966,助動詞,*,*,*,文語助動詞-ズ,未然形-一般,ズ,ず,ず,ズ,ズ,和,ず,ズ,ズ,ズ,*,*,*,*,*,*,*,"形容詞%F4@-1,動詞%F3@0",*
さら,657,664,8335,助動詞,*,*,*,文語助動詞-ズ,未然形-補助,ズ,ず,ざら,ザラ,ザラ,和,ず,ズ,ズ,ズ,*,*,*,*,*,*,*,"形容詞%F4@-1,動詞%F3@0",*
に,670,677,11249,助動詞,*,*,*,文語助動詞-ズ,連用形-ニ,ズ,ず,に,ニ,ニ,和,ず,ズ,ズ,ズ,*,*,*,*,*,*,*,"形容詞%F4@-1,動詞%F3@0",*
す,672,679,8505,助動詞,*,*,*,文語助動詞-ズ,連用形-一般,ズ,ず,ず,ズ,ズ,和,ず,ズ,ズ,ズ,*,*,*,*,*,*,*,"形容詞%F4@-1,動詞%F3@0",*
さり,674,681,8816,助動詞,*,*,*,文語助動詞-ズ,連用形-補助,ズ,ず,ざり,ザリ,ザリ,和,ず,ズ,ズ,ズ,*,*,*,*,*,*,*,"形容詞%F4@-1,動詞%F3@0",*
す,659,666,9673,助動詞,*,*,*,文語助動詞-ズ,終止形-一般,ズ,ず,ず,ズ,ズ,和,ず,ズ,ズ,ズ,*,*,*,*,*,*,*,"形容詞%F4@-1,動詞%F3@0",*
ぬ,661,668,7932,助動詞,*,*,*,文語助動詞-ズ,連体形-一般,ズ,ず,ぬ,ヌ,ヌ,和,ず,ズ,ズ,ズ,*,*,*,*,*,*,*,"形容詞%F4@-1,動詞%F3@0",*
さる,668,675,9597,助動詞,*,*,*,文語助動詞-ズ,連体形-補助,ズ,ず,ざる,ザル,ザル,和,ず,ズ,ズ,ズ,*,*,*,*,*,*,*,"形容詞%F4@-1,動詞%F3@0",*
ね,647,654,9360,助動詞,*,*,*,文語助動詞-ズ,已然形-一般,ズ,ず,ね,ネ,ネ,和,ず,ズ,ズ,ズ,*,*,*,*,*,*,*,"形容詞%F4@-1,動詞%F3@0",*
され,650,657,10682,助動詞,*,*,*,文語助動詞-ズ,已然形-補助,ズ,ず,ざれ,ザレ,ザレ,和,ず,ズ,ズ,ズ,*,*,*,*,*,*,*,"形容詞%F4@-1,動詞%F3@0",*
され,645,652,11172,助動詞,*,*,*,文語助動詞-ズ,命令形,ズ,ず,ざれ,ザレ,ザレ,和,ず,ズ,ズ,ズ,*,*,*,*,*,*,*,"形容詞%F4@-1,動詞%F3@0",*
せ,602,604,10719,助動詞,*,*,*,文語助動詞-キ,未然形-一般,キ,き,せ,セ,セ,和,き,キ,キ,キ,*,*,*,*,*,*,*,動詞%F4@0,*
き,603,605,8868,助動詞,*,*,*,文語助動詞-キ,終止形-一般,キ,き,き,キ,キ,和,き,キ,キ,キ,*,*,*,*,*,*,*,動詞%F4@0,*
し,604,606,7928,助動詞,*,*,*,文語助動詞-キ,連体形-一般,キ,き,し,シ,シ,和,き,キ,キ,キ,*,*,*,*,*,*,*,動詞%F4@0,*
しか,601,603,8326,助動詞,*,*,*,文語助動詞-キ,已然形-一般,キ,き,しか,シカ,シカ,和,き,キ,キ,キ,*,*,*,*,*,*,*,動詞%F4@0,*
けら,612,616,10802,助動詞,*,*,*,文語助動詞-ケリ,未然形-一般,ケリ,けり,けら,ケラ,ケラ,和,けり,ケリ,ケリ,ケリ,ケ濁,基本形,*,*,*,*,*,*,*
けり,613,618,7132,助動詞,*,*,*,文語助動詞-ケリ,終止形-一般,ケリ,けり,けり,ケリ,ケリ,和,けり,ケリ,ケリ,ケリ,ケ濁,基本形,*,*,*,*,*,*,*
ける,614,620,7463,助動詞,*,*,*,文語助動詞-ケリ,連体形-一般,ケリ,けり,ける,ケル,ケル,和,けり,ケリ,ケリ,ケリ,ケ濁,基本形,*,*,*,*,*,*,*
けれ,611,614,8619,助動詞,*,*,*,文語助動詞-ケリ,已然形-一般,ケリ,けり,けれ,ケレ,ケレ,和,けり,ケリ,ケリ,ケリ,ケ濁,基本形,*,*,*,*,*,*,*
て,694,701,10364,助動詞,*,*,*,文語助動詞-ツ,未然形-一般,ツ,つ,て,テ,テ,和,つ,ツ,ツ,ツ,*,*,*,*,*,*,*,動詞%F4@0,*
て,697,704,10765,助動詞,*,*,*,文語助動詞-ツ,連用形-一般,ツ,つ,て,テ,テ,和,つ,ツ,ツ,ツ,*,*,*,*,*,*,*,動詞%F4@0,*
つ,695,702,7324,助動詞,*,*,*,文語助動詞-ツ,終止形-一般,ツ,つ,つ,ツ,ツ,和,つ,ツ,ツ,ツ,*,*,*,*,*,*,*,動詞%F4@0,*
つる,696,703,6641,助動詞,*,*,*,文語助動詞-ツ,連体形-一般,ツ,つ,つる,ツル,ツル,和,つ,ツ,ツ,ツ,*,*,*,*,*,*,*,動詞%F4@0,*
つれ,693,700,8501,助動詞,*,*,*,文語助動詞-ツ,已然形-一般,ツ,つ,つれ,ツレ,ツレ,和,つ,ツ,ツ,ツ,*,*,*,*,*,*,*,動詞%F4@0,*
てよ,692,699,9167,助動詞,*,*,*,文語助動詞-ツ,命令形,ツ,つ,てよ,テヨ,テヨ,和,つ,ツ,ツ,ツ,*,*,*,*,*,*,*,動詞%F4@0,*
な,717,724,11210,助動詞,*,*,*,文語助動詞-ヌ,未然形-一般,ヌ,ぬ,な,ナ,ナ,和,ぬ,ヌ,ヌ,ヌ,*,*,*,*,*,*,*,動詞%F3@0,*
に,720,727,9558,助動詞,*,*,*,文語助動詞-ヌ,連用形-一般,ヌ,ぬ,に,ニ,ニ,和,ぬ,ヌ,ヌ,ヌ,*,*,*,*,*,*,*,動詞%F3@0,*
ぬ,718,725,8787,助動詞,*,*,*,文語助動詞-ヌ,終止形-一般,ヌ,ぬ,ぬ,ヌ,ヌ,和,ぬ,ヌ,ヌ,ヌ,*,*,*,*,*,*,*,動詞%F3@0,*
ぬる,719,726,7980,助動詞,*,*,*,文語助動詞-ヌ,連体形-一般,ヌ,ぬ,ぬる,ヌル,ヌル,和,ぬ,ヌ,ヌ,ヌ,*,*,*,*,*,*,*,動詞%F3@0,*
ぬれ,716,723,8524,助動詞,*,*,*,文語助動詞-ヌ,已然形-一般,ヌ,ぬ,ぬれ,ヌレ,ヌレ,和,ぬ,ヌ,ヌ,ヌ,*,*,*,*,*,*,*,動詞%F3@0,*
ね,715,722,9030,助動詞,*,*,*,文語助動詞-ヌ,命令形,ヌ,ぬ,ね,ネ,ネ,和,ぬ,ヌ,ヌ,ヌ,*,*,*,*,*,*,*,動詞%F3@0,*
たら,678,685,7738,助動詞,*,*,*,文語助動詞-タリ-完了,未然形-一般,タリ,たり-完了,たら,タラ,タラ,和,たり,タリ,タリ,タリ,*,*,*,*,*,*,*,"動詞%F6@1,-1,形容詞%F2@-2",*
たり,682,689,8621,助動詞,*,*,*,文語助動詞-タリ-完了,連用形-一般,タリ,たり-完了,たり,タリ,タリ,和,たり,タリ,タリ,タリ,*,*,*,*,*,*,*,"動詞%F6@1,-1,形容詞%F2@-2",*
たり,679,686,8260,助動詞,*,*,*,文語助動詞-タリ-完了,終止形-一般,タリ,たり-完了,たり,タリ,タリ,和,たり,タリ,タリ,タリ,*,*,*,*,*,*,*,"動詞%F6@1,-1,形容詞%F2@-2",*
たる,680,687,6383,助動詞,*,*,*,文語助動詞-タリ-完了,連体形-一般,タリ,たり-完了,たる,タル,タル,和,たり,タリ,タリ,タリ,*,*,*,*,*,*,*,"動詞%F6@1,-1,形容詞%F2@-2",*
たれ,676,683,8383,助動詞,*,*,*,文語助動詞-タリ-完了,已然形-一般,タリ,たり-完了,たれ,タレ,タレ,和,たり,タリ,タリ,タリ,*,*,*,*,*,*,*,"動詞%F6@1,-1,形容詞%F2@-2",*
たれ,675,682,9516,助動詞,*,*,*,文語助動詞-タリ-完了,命令形,タリ,たり-完了,たれ,タレ,タレ,和,たり,タリ,タリ,タリ,*,*,*,*,*,*,*,"動詞%F6@1,-1,形容詞%F2@-2",*
ら,816,823,12245,助動詞,*,*,*,文語助動詞-リ,未然形-一般,リ,り,ら,ラ,ラ,和,り,リ,リ,リ,*,*,*,*,*,*,*,動詞%F4@0,*
り,817,824,11569,助動詞,*,*,*,文語助動詞-リ,終止形-一般,リ,り,り,リ,リ,和,り,リ,リ,リ,*,*,*,*,*,*,*,動詞%F4@0,*""
り,820,827,12254,助動詞,*,*,*,文語助動詞-リ,連用形-一般,リ,り,り,リ,リ,和,り,リ,リ,リ,*,*,*,*,*,*,*,動詞%F4@0,*""
る,818,825,10509,助動詞,*,*,*,文語助動詞-リ,連体形-一般,リ,り,る,ル,ル,和,り,リ,リ,リ,*,*,*,*,*,*,*,動詞%F4@0,*
れ,814,821,12609,助動詞,*,*,*,文語助動詞-リ,命令形,リ,り,れ,レ,レ,和,り,リ,リ,リ,*,*,*,*,*,*,*,動詞%F4@0,*
れ,815,822,11621,助動詞,*,*,*,文語助動詞-リ,已然形-一般,リ,り,れ,レ,レ,和,り,リ,リ,リ,*,*,*,*,*,*,*,動詞%F4@0,*
ま,793,800,12484,助動詞,*,*,*,文語助動詞-ム,未然形-一般,ム,む,ま,マ,マ,和,む,ム,ム,ム,*,*,*,*,*,*,*,動詞%F4@0,*
む,794,801,7231,助動詞,*,*,*,文語助動詞-ム,終止形-一般,ム,む,む,ム,ム,和,む,ム,ム,ム,*,*,*,*,*,*,*,動詞%F4@0,*
ん,795,802,4680,助動詞,*,*,*,文語助動詞-ム,終止形-撥音便,ム,む,ん,ン,ン,和,む,ム,ム,ム,*,*,*,*,*,*,*,動詞%F4@0,*
む,796,803,6646,助動詞,*,*,*,文語助動詞-ム,連体形-一般,ム,む,む,ム,ム,和,む,ム,ム,ム,*,*,*,*,*,*,*,動詞%F4@0,*
ん,797,804,3918,助動詞,*,*,*,文語助動詞-ム,連体形-撥音便,ム,む,ん,ン,ン,和,む,ム,ム,ム,*,*,*,*,*,*,*,動詞%F4@0,*
め,792,799,7234,助動詞,*,*,*,文語助動詞-ム,已然形-一般,ム,む,め,メ,メ,和,む,ム,ム,ム,*,*,*,*,*,*,*,動詞%F4@0,*
むす,799,806,4404,助動詞,*,*,*,文語助動詞-ムズ,終止形-一般,ムズ,むず,むず,ムズ,ムズ,和,むず,ムズ,ムズ,ムズ,*,*,*,*,*,*,*,*,*
んす,799,806,7230,助動詞,*,*,*,文語助動詞-ムズ,終止形-一般,ムズ,むず,んず,ンズ,ンズ,和,んず,ンズ,ンズ,ンズ,*,*,*,*,*,*,*,*,*
むする,800,807,6235,助動詞,*,*,*,文語助動詞-ムズ,連体形-一般,ムズ,むず,むずる,ムズル,ムズル,和,むず,ムズ,ムズ,ムズ,*,*,*,*,*,*,*,*,*
んする,800,807,8074,助動詞,*,*,*,文語助動詞-ムズ,連体形-一般,ムズ,むず,んずる,ンズル,ンズル,和,んず,ンズ,ンズ,ンズ,*,*,*,*,*,*,*,*,*
むすれ,798,805,7646,助動詞,*,*,*,文語助動詞-ムズ,已然形-一般,ムズ,むず,むずれ,ムズレ,ムズレ,和,むず,ムズ,ムズ,ムズ,*,*,*,*,*,*,*,*,*
んすれ,798,805,9223,助動詞,*,*,*,文語助動詞-ムズ,已然形-一般,ムズ,むず,んずれ,ンズレ,ンズレ,和,んず,ンズ,ンズ,ンズ,*,*,*,*,*,*,*,*,*
らむ,809,816,10337,助動詞,*,*,*,文語助動詞-ラム,終止形-一般,ラム,らむ,らむ,ラム,ラム,和,らむ,ラム,ラム,ラム,*,*,*,*,*,*,*,"動詞%F2@1,形容詞%F4@1",*
らん,810,817,9009,助動詞,*,*,*,文語助動詞-ラム,終止形-撥音便,ラム,らむ,らん,ラン,ラン,和,らむ,ラム,ラム,ラム,*,*,*,*,*,*,*,"動詞%F2@1,形容詞%F4@1",*
らむ,811,818,10021,助動詞,*,*,*,文語助動詞-ラム,連体形-一般,ラム,らむ,らむ,ラム,ラム,和,らむ,ラム,ラム,ラム,*,*,*,*,*,*,*,"動詞%F2@1,形容詞%F4@1",*
らん,812,819,8334,助動詞,*,*,*,文語助動詞-ラム,連体形-撥音便,ラム,らむ,らん,ラン,ラン,和,らむ,ラム,ラム,ラム,*,*,*,*,*,*,*,"動詞%F2@1,形容詞%F4@1",*
らめ,808,815,10699,助動詞,*,*,*,文語助動詞-ラム,已然形-一般,ラム,らむ,らめ,ラメ,ラメ,和,らむ,ラム,ラム,ラム,*,*,*,*,*,*,*,"動詞%F2@1,形容詞%F4@1",*
けま,793,800,12484,助動詞,*,*,*,文語助動詞-ム,未然形-一般,ム,む,ま,マ,マ,和,む,ム,ム,ム,*,*,*,*,*,*,*,動詞%F4@0,*
けむ,606,608,10146,助動詞,*,*,*,文語助動詞-ケム,終止形-一般,ケム,けむ,けむ,ケム,ケム,和,けむ,ケム,ケム,ケム,*,*,*,*,*,*,*,動詞%F4@1,*
けん,607,609,8767,助動詞,*,*,*,文語助動詞-ケム,終止形-撥音便,ケム,けむ,けん,ケン,ケン,和,けむ,ケム,ケム,ケム,*,*,*,*,*,*,*,動詞%F4@1,*
けむ,608,610,7831,助動詞,*,*,*,文語助動詞-ケム,連体形-一般,ケム,けむ,けむ,ケム,ケム,和,けむ,ケム,ケム,ケム,*,*,*,*,*,*,*,動詞%F4@1,*
けん,609,611,7177,助動詞,*,*,*,文語助動詞-ケム,連体形-撥音便,ケム,けむ,けん,ケン,ケン,和,けむ,ケム,ケム,ケム,*,*,*,*,*,*,*,動詞%F4@1,*
けめ,605,607,9040,助動詞,*,*,*,文語助動詞-ケム,已然形-一般,ケム,けむ,けめ,ケメ,ケメ,和,けむ,ケム,ケム,ケム,*,*,*,*,*,*,*,動詞%F4@1,*
へく,731,738,10914,助動詞,*,*,*,文語助動詞-ベシ,未然形-一般,ベシ,べし,べけ,ベケ,ベケ,和,べし,ベシ,ベシ,ベシ,*,*,*,*,*,*,*,動詞%F2@1,*
へから,735,742,9571,助動詞,*,*,*,文語助動詞-ベシ,未然形-補助,ベシ,べし,べから,ベカラ,ベカラ,和,べし,ベシ,ベシ,ベシ,*,*,*,*,*,*,*,動詞%F2@1,*
へく,767,774,8311,助動詞,*,*,*,文語助動詞-ベシ,連用形-一般,ベシ,べし,べく,ベク,ベク,和,べし,ベシ,ベシ,ベシ,*,*,*,*,*,*,*,動詞%F2@1,*
へかり,772,779,9654,助動詞,*,*,*,文語助動詞-ベシ,連用形-補助,ベシ,べし,べかり,ベカリ,ベカリ,和,べし,ベシ,ベシ,ベシ,*,*,*,*,*,*,*,動詞%F2@1,*
へう,764,771,10637,助動詞,*,*,*,文語助動詞-ベシ,連用形-ウ音便,ベシ,べし,べう,ビョー,ベウ,和,べし,ベシ,ベシ,ベシ,*,*,*,*,*,*,*,動詞%F2@1,*
へし,740,747,9861,助動詞,*,*,*,文語助動詞-ベシ,終止形-一般,ベシ,べし,べし,ベシ,ベシ,和,べし,ベシ,ベシ,ベシ,*,*,*,*,*,*,*,動詞%F2@1,*
へき,749,756,7846,助動詞,*,*,*,文語助動詞-ベシ,連体形-一般,ベシ,べし,べき,ベキ,ベキ,和,べし,ベシ,ベシ,ベシ,*,*,*,*,*,*,*,動詞%F2@1,*
へかる,761,768,9939,助動詞,*,*,*,文語助動詞-ベシ,連体形-補助,ベシ,べし,べかる,ベカル,ベカル,和,べし,ベシ,ベシ,ベシ,*,*,*,*,*,*,*,動詞%F2@1,*
へい,746,753,9961,助動詞,*,*,*,文語助動詞-ベシ,連体形-イ音便,ベシ,べし,べい,ベー,ベイ,和,べし,ベシ,ベシ,ベシ,*,*,*,*,*,*,*,動詞%F2@1,*
へかん,755,762,9917,助動詞,*,*,*,文語助動詞-ベシ,連体形-撥音便,ベシ,べし,べかん,ベカン,ベカン,和,べし,ベシ,ベシ,ベシ,*,*,*,*,*,*,*,動詞%F2@1,*
へか,753,760,9967,助動詞,*,*,*,文語助動詞-ベシ,連体形-撥音便,ベシ,べし,べか,ベカン,ベカン,和,べし,ベシ,ベシ,ベシ,*,*,*,*,*,*,*,動詞%F2@1,*
へけれ,721,728,9178,助動詞,*,*,*,文語助動詞-ベシ,已然形-一般,ベシ,べし,べけれ,ベケレ,ベケレ,和,べし,ベシ,ベシ,ベシ,*,*,*,*,*,*,*,動詞%F2@1,*
めり,802,809,6761,助動詞,*,*,*,文語助動詞-メリ,終止形-一般,メリ,めり,めり,メリ,メリ,和,めり,メリ,メリ,メリ,*,*,*,*,*,*,*,*,*
めり,804,811,9012,助動詞,*,*,*,文語助動詞-メリ,連用形-一般,メリ,めり,めり,メリ,メリ,和,めり,メリ,メリ,メリ,*,*,*,*,*,*,*,*,*
める,803,810,7146,助動詞,*,*,*,文語助動詞-メリ,連体形-一般,メリ,めり,める,メル,メル,和,めり,メリ,メリ,メリ,*,*,*,*,*,*,*,*,*
めん,803,810,7146,助動詞,*,*,*,文語助動詞-メリ,連体形-一般,メリ,めり,める,メル,メル,和,めり,メリ,メリ,メリ,*,*,*,*,*,*,*,*,*
め,803,810,7146,助動詞,*,*,*,文語助動詞-メリ,連体形-一般,メリ,めり,める,メル,メル,和,めり,メリ,メリ,メリ,*,*,*,*,*,*,*,*,*
めれ,801,808,4827,助動詞,*,*,*,文語助動詞-メリ,已然形-一般,メリ,めり,めれ,メレ,メレ,和,めり,メリ,メリ,メリ,*,*,*,*,*,*,*,*,*
なら,702,709,11849,助動詞,*,*,*,文語助動詞-ナリ-伝聞,未然形-一般,ナリ,なり-伝聞,なら,ナラ,ナラ,和,なり,ナリ,ナリ,ナリ,*,*,*,*,*,*,*,"名詞%F2@1,形容詞%F2@-1動詞%F2@0",*
なり,705,712,13949,助動詞,*,*,*,文語助動詞-ナリ-伝聞,連用形-一般,ンナリ,んなり,なり,ンナリ,ナリ,和,なり,ンナリ,ナリ,ンナリ,*,*,*,*,*,*,*,*,*
なり,703,710,14131,助動詞,*,*,*,文語助動詞-ナリ-伝聞,終止形-一般,ンナリ,んなり,なり,ンナリ,ナリ,和,なり,ンナリ,ナリ,ンナリ,*,*,*,*,*,*,*,*,*
なる,704,711,11506,助動詞,*,*,*,文語助動詞-ナリ-伝聞,連体形-一般,ンナリ,んなり,なる,ンナル,ナル,和,なり,ンナリ,ナリ,ンナリ,*,*,*,*,*,*,*,*,*
なん,712,719,10817,助動詞,*,*,*,文語助動詞-ナリ-断定,連体形-撥音便,ナリ,なり-断定,なん,ナン,ナン,和,なり,ナリ,ナリ,ナリ,*,*,*,*,*,*,*,"名詞%F2@1,形容詞%F2@-1動詞%F2@0",*
な,712,719,9518,助動詞,*,*,*,文語助動詞-ナリ-断定,連体形-撥音便,ナリ,なり-断定,な,ナン,ナン,和,なり,ナリ,ナリ,ナリ,*,*,*,*,*,*,*,"名詞%F2@1,形容詞%F2@-1動詞%F2@0",*
なれ,700,707,12996,助動詞,*,*,*,文語助動詞-ナリ-伝聞,已然形-一般,ンナリ,んなり,なれ,ンナレ,ナレ,和,なり,ンナリ,ナリ,ンナリ,*,*,*,*,*,*,*,*,*
らし,806,813,6768,助動詞,*,*,*,文語助動詞-ラシ,終止形-一般,ラシ,らし,らし,ラシ,ラシ,和,らし,ラシ,ラシ,ラシ,*,*,*,*,*,*,*,"動詞%F2@1,形容詞%F4@1",*
らし,807,814,8544,助動詞,*,*,*,文語助動詞-ラシ,連体形-一般,ラシ,らし,らし,ラシ,ラシ,和,らし,ラシ,ラシ,ラシ,*,*,*,*,*,*,*,"動詞%F2@1,形容詞%F4@1",*
らし,805,812,8394,助動詞,*,*,*,文語助動詞-ラシ,已然形-一般,ラシ,らし,らし,ラシ,ラシ,和,らし,ラシ,ラシ,ラシ,*,*,*,*,*,*,*,"動詞%F2@1,形容詞%F4@1",*
らしき,807,814,8544,助動詞,*,*,*,文語助動詞-ラシ,連体形-一般,ラシ,らし,らし,ラシ,ラシ,和,らし,ラシ,ラシ,ラシ,*,*,*,*,*,*,*,"動詞%F2@1,形容詞%F4@1",*
ませ,776,783,11484,助動詞,*,*,*,文語助動詞-マシ,未然形-一般,マシ,まし,ませ,マセ,マセ,和,まし,マシ,マシ,マシ,*,*,*,*,*,*,*,*,*
ましか,776,783,9512,助動詞,*,*,*,文語助動詞-マシ,未然形-一般,マシ,まし,ましか,マシカ,マシカ,和,まし,マシ,マシ,マシ,*,*,*,*,*,*,*,*,*
まし,777,784,7110,助動詞,*,*,*,文語助動詞-マシ,終止形-一般,マシ,まし,まし,マシ,マシ,和,まし,マシ,マシ,マシ,*,*,*,*,*,*,*,*,*
まし,778,785,6859,助動詞,*,*,*,文語助動詞-マシ,連体形-一般,マシ,まし,まし,マシ,マシ,和,まし,マシ,マシ,マシ,*,*,*,*,*,*,*,*,*
ましか,775,782,8923,助動詞,*,*,*,文語助動詞-マシ,已然形-一般,マシ,まし,ましか,マシカ,マシカ,和,まし,マシ,マシ,マシ,*,*,*,*,*,*,*,*,*
し,639,646,11424,助動詞,*,*,*,文語助動詞-ジ,已然形-一般,ジ,じ,じ,ジ,ジ,和,じ,ジ,ジ,ジ,*,*,*,*,*,*,*,動詞%F4@0,*
し,640,647,7364,助動詞,*,*,*,文語助動詞-ジ,終止形-一般,ジ,じ,じ,ジ,ジ,和,じ,ジ,ジ,ジ,*,*,*,*,*,*,*,動詞%F4@0,*
し,641,648,8013,助動詞,*,*,*,文語助動詞-ジ,連体形-一般,ジ,じ,じ,ジ,ジ,和,じ,ジ,ジ,ジ,*,*,*,*,*,*,*,動詞%F4@0,*
ましく,781,788,12425,助動詞,*,*,*,文語助動詞-マジ,未然形-一般,マジ,まじ,まじく,マジク,マジク,和,まじ,マジ,マジ,マジ,*,*,*,*,*,*,*,動詞%F4@1,*
ましから,782,789,9543,助動詞,*,*,*,文語助動詞-マジ,未然形-補助,マジ,まじ,まじから,マジカラ,マジカラ,和,まじ,マジ,マジ,マジ,*,*,*,*,*,*,*,動詞%F4@1,*
ましく,788,795,7414,助動詞,*,*,*,文語助動詞-マジ,連用形-一般,マジ,まじ,まじく,マジク,マジク,和,まじ,マジ,マジ,マジ,*,*,*,*,*,*,*,動詞%F4@1,*
ましかり,789,796,9495,助動詞,*,*,*,文語助動詞-マジ,連用形-補助,マジ,まじ,まじかり,マジカリ,マジカリ,和,まじ,マジ,マジ,マジ,*,*,*,*,*,*,*,動詞%F4@1,*
ましう,787,794,10390,助動詞,*,*,*,文語助動詞-マジ,連用形-ウ音便,マジ,まじ,まじう,マジュー,マジュウ,和,まじ,マジ,マジ,マジ,*,*,*,*,*,*,*,動詞%F4@1,*
まし,783,790,9010,助動詞,*,*,*,文語助動詞-マジ,終止形-一般,マジ,まじ,まじ,マジ,マジ,和,まじ,マジ,マジ,マジ,*,*,*,*,*,*,*,動詞%F4@1,*
ましき,784,791,8307,助動詞,*,*,*,文語助動詞-マジ,連体形-一般,マジ,まじ,まじき,マジキ,マジキ,和,まじ,マジ,マジ,マジ,*,*,*,*,*,*,*,動詞%F4@1,*
ましかる,786,793,9729,助動詞,*,*,*,文語助動詞-マジ,連体形-補助,マジ,まじ,まじかる,マジカル,マジカル,和,まじ,マジ,マジ,マジ,*,*,*,*,*,*,*,動詞%F4@1,*
ましい,786,793,9729,助動詞,*,*,*,文語助動詞-マジ,連体形-補助,マジ,まじ,まじかる,マジカル,マジカル,和,まじ,マジ,マジ,マジ,*,*,*,*,*,*,*,動詞%F4@1,*
ましけれ,779,786,8925,助動詞,*,*,*,文語助動詞-マジ,已然形-一般,マジ,まじ,まじけれ,マジケレ,マジケレ,和,まじ,マジ,マジ,マジ,*,*,*,*,*,*,*,動詞%F4@1,*
まほしく,900,907,12800,助動詞,*,*,*,文語形容詞-シク,未然形-一般,マホシ,まほし,まほしく,マホシク,マホシク,和,まほし,マホシ,マホシ,マホシ,*,*,*,*,*,*,*,*,*
まほしから,901,908,10071,助動詞,*,*,*,文語形容詞-シク,未然形-補助,マホシ,まほし,まほしから,マホシカラ,マホシカラ,和,まほし,マホシ,マホシ,マホシ,*,*,*,*,*,*,*,*,*
まほしく,909,916,8542,助動詞,*,*,*,文語形容詞-シク,連用形-一般,マホシ,まほし,まほしく,マホシク,マホシク,和,まほし,マホシ,マホシ,マホシ,*,*,*,*,*,*,*,*,*
まほしかり,910,917,10108,助動詞,*,*,*,文語形容詞-シク,連用形-補助,マホシ,まほし,まほしかり,マホシカリ,マホシカリ,和,まほし,マホシ,マホシ,マホシ,*,*,*,*,*,*,*,*,*
まほし,902,909,10539,助動詞,*,*,*,文語形容詞-シク,終止形-一般,マホシ,まほし,まほし,マホシ,マホシ,和,まほし,マホシ,マホシ,マホシ,*,*,*,*,*,*,*,*,*
まほしき,905,912,9228,助動詞,*,*,*,文語形容詞-シク,連体形-一般,マホシ,まほし,まほしき,マホシキ,マホシキ,和,まほし,マホシ,マホシ,マホシ,*,*,*,*,*,*,*,*,*
まほしかる,907,914,10311,助動詞,*,*,*,文語形容詞-シク,連体形-補助,マホシ,まほし,まほしかる,マホシカル,マホシカル,和,まほし,マホシ,マホシ,マホシ,*,*,*,*,*,*,*,*,*
まほしけれ,898,905,9551,助動詞,*,*,*,文語形容詞-シク,已然形-一般,マホシ,まほし,まほしけれ,マホシケレ,マホシケレ,和,まほし,マホシ,マホシ,マホシ,*,*,*,*,*,*,*,*,*
たく,861,868,12803,助動詞,*,*,*,文語形容詞-ク,未然形-一般,タイ,たい,たく,タク,タク,和,たし,タシ,タシ,タシ,*,*,*,*,*,*,*,動詞%F4@1,*
